"k" "absresidrel" "runtimeb" "runtimea"
"510" 8 1.55333330644311 9.377387735 4.574065721
"511" 8 232.62704455935 9.521851364 4.467452669
"512" 8 77.1448722146646 10.207821816 4.829288011
"513" 8 76.2039891319942 9.32432457 4.334952339
"514" 8 5.24617325490936 9.448039062 4.434939122
"515" 8 17.3277917198972 9.30105049 4.538993685
"516" 8 51.2171831987707 9.562204164 4.819813995
"517" 8 29.6932888654918 9.163378046 4.429306635
"518" 8 79.9015356379334 9.242885775 4.513185629
"519" 8 2.36971798762476 9.295272913 4.387724707
"520" 8 134.96904144748 9.35853498 4.620383528
"521" 8 1.22207448040247 9.425825324 4.571345742
"522" 8 0.530271463715329 9.446522913 4.616328362
"523" 8 112.969471410573 9.478621561 4.633811319
"524" 8 115.94326962905 9.393191034 4.5970808
"525" 8 107.196442362328 9.324186933 4.573738849
"526" 8 12.276174751954 9.30078125 4.517083429
"527" 8 26.1821192826546 9.28485173 4.489927686
"528" 8 26.263000546968 9.417463569 4.645291966
"529" 8 1.64864371297258 9.391202561 4.575339696
"530" 8 0.256442197923014 9.597057578 4.526025794
"531" 8 77.1826114505194 9.707200504 4.639546772
"532" 8 22.0272846757148 10.152742926 4.585118342
"533" 8 1.02864667768633 9.271845388 4.50636646
"534" 8 27.9735060373641 9.46837384 4.454512906
"535" 8 7.2093401393993 9.287227416 4.535030369
"536" 8 2.04910903848875 9.217333662 4.485274733
"537" 8 6.75776917658884 9.213757285 4.469807749
"538" 8 85.6074529654972 9.18511557 4.287457022
"539" 8 0.0339356100726422 9.370901071 4.630140964
"540" 8 53.768355757947 9.418216102 4.407373046
"541" 8 0.248607274904576 9.444161081 4.650539484
"542" 8 7.22771380544115 9.373136868 4.551836907
