"k" "absresidrel" "runtimeb" "runtimea"
"274" 5 0.000814968027621756 6.313642525 0.05468546
"275" 5 0.000724258388562224 6.292498878 0.056140749
"276" 5 0.000739563959689913 6.22462894 0.042023492
"277" 5 0.000784637305112148 6.1975463 0.046835013
"278" 5 0.000753586546770771 6.173818199 0.053258823
"279" 5 0.000751897730429034 6.198286326 0.055675042
"280" 5 0.000775000350509583 6.302310454 0.055460492
"281" 5 0.000767405239664941 6.291908196 0.042393936
"282" 5 0.000795036531129317 6.305679854 0.057458891
"283" 5 0.00077174195976377 6.326516143 0.073417196
"284" 5 0.000780914923771595 6.258671285 0.061665193
"285" 5 0.00082532740218007 6.218483545 0.040200805
"286" 5 0.000728094642971325 6.22876504 0.052861418
"287" 5 0.000775165663486967 6.292492178 0.053299562
"288" 5 0.000804769924044838 6.545231298 0.042167186
"289" 5 0.000717688185916685 6.279304445 0.054627781
"290" 5 0.000734217048130984 6.282000996 0.062464589
"291" 5 0.000828161061873772 6.380307607 0.065268062
"292" 5 0.000796818779349606 6.774273875 0.042892992
"293" 5 0.000799917209062197 6.410564245 0.039162616
"294" 5 0.000807130302425281 6.426730172 0.042135605
"295" 5 0.000724325346333007 6.407423583 0.04625304
"296" 5 0.000803333179161074 6.238668106 0.060724912
"297" 5 0.00077128235214218 6.212225047 0.054324935
"298" 5 0.00081541608560871 6.25116648 0.076821778
"299" 5 0.000722403808622545 6.194875955 0.043699683
"300" 5 0.0008052796662345 6.220357233 0.054391121
"301" 6 0.000357711154789157 6.307973214 0.018666106
"302" 6 0.000372866653264994 6.286343643 0.017467723
"303" 6 0.000362651059031133 6.292681054 0.018828905
"304" 6 0.000334588686930471 6.251322063 0.019596377
"305" 6 0.000357413945889726 6.393578205 0.032405038
"306" 6 0.000349774575725703 6.228531836 0.017422619
"307" 6 0.000371008525441204 6.197509628 0.018617337
"308" 6 0.000356492674299395 6.243974807 0.017550269
"309" 6 0.000360368435888639 6.282233435 0.017514771
"310" 6 0.000343862836242103 6.355209166 0.018241165
"311" 6 0.000353833287328824 6.317085082 0.018226952
"312" 6 0.000358564514072956 6.624171762 0.018487147
"313" 6 0.000339737869581744 6.210006912 0.024003886
"314" 6 0.000356431798328487 6.177626022 0.017291398
"315" 6 0.000337604945737532 6.245459635 0.019927896
"316" 6 0.000332536787170522 6.189422832 0.017736587
"317" 6 0.000348025094550129 6.195013834 0.017972999
"318" 6 0.000357062003678362 6.31252136 0.031996209
"319" 6 0.00036925351311991 6.130694375 0.017207895
"320" 6 0.000348769823168424 6.192940911 0.017286481
"321" 6 0.000335906783585558 6.30928079 0.020539074
"322" 6 0.000339544217437425 6.254110705 0.018298999
"323" 6 0.000367559101636801 6.294108876 0.018202486
"324" 6 0.000359151123366983 6.212706505 0.017194026
"325" 6 0.000354189234091889 6.202633931 0.017796023
"326" 6 0.000351642435830214 6.244245315 0.017656116
"327" 6 0.000355649015130817 6.214405749 0.01724367
"328" 6 0.000349561519865168 6.29021284 0.020709964
"329" 6 0.000337868092288037 6.279749967 0.017574012
"330" 6 0.000336305230498086 6.263476429 0.018373745
"331" 6 0.000359030887658593 6.277756132 0.017855502
"332" 6 0.000370108972778452 6.573817589 0.018950954
"333" 6 0.000360135219020333 6.211102942 0.017457849
"334" 6 0.000357639246386377 6.449192259 0.017561355
"335" 6 0.000374014900595937 6.232556632 0.017320276
"336" 6 0.000322033652381249 6.152540417 0.017750365
"337" 6 0.000336888144450076 6.141600593 0.017278643
"338" 6 0.000347549261852318 6.171361824 0.016994703
"339" 6 0.000342627013809589 6.352970295 0.032160892
"340" 6 0.000343607254285113 6.242749828 0.018107861
"341" 6 0.000333451174381364 6.30601085 0.020292451
"342" 6 0.00037784947866893 6.276884945 0.017474761
"343" 6 0.000358015874343023 6.499450837 0.051280905
"344" 6 0.000362622183256113 6.277533934 0.017408221
"345" 6 0.000351175537215794 6.230828723 0.019148955
"346" 6 0.000355067467874498 6.208517626 0.01813832
"347" 6 0.000348218659149588 6.215810012 0.018959011
"348" 6 0.000380921348981397 6.30648411 0.01920441
"349" 6 0.000373426346090679 6.288917037 0.018325289
"350" 6 0.000334498401446151 6.291339148 0.019077202
"351" 6 0.000373134057547292 6.324369218 0.01796531
"352" 6 0.000342790299553293 6.622928002 0.019621845
"353" 6 0.000355979909108187 6.240102775 0.017246091
"354" 6 0.000364737295693748 6.26252998 0.017397116
"355" 6 0.000345537842278862 6.254351992 0.017900219
"356" 6 0.000376090424495368 6.179814011 0.017836078
"357" 6 0.000335418535844558 6.193028864 0.017959531
"358" 6 0.000332704063971091 6.159866646 0.017527104
"359" 6 0.000343864193859557 6.150726426 0.019082994
"360" 6 0.000365315473087761 6.27908834 0.019867982
"361" 6 0.000336622010277175 6.332874373 0.019181913
"362" 6 0.000335407665028905 6.338535393 0.020856239
"363" 6 0.00034953425620325 6.316070907 0.020888458
"364" 6 0.000339384239510224 6.2214099 0.018239829
"365" 6 0.000327901622467431 6.20178389 0.019553419
"366" 6 0.000373222722281499 6.19948883 0.017762963
"367" 6 0.000353602474000853 6.247499703 0.019398772
"368" 6 0.000336177663503938 6.290854864 0.019749218
"369" 6 0.000346301808589492 6.287542187 0.018159789
"370" 6 0.000354333763786992 6.286416436 0.019864114
"371" 6 0.000382364819666942 6.311068997 0.018471081
"372" 6 0.000349527793257264 6.623148455 0.018665951
"373" 6 0.000343352937770665 6.254316888 0.0174302
"374" 6 0.000377198520273252 6.241455267 0.01755508
"375" 6 0.000335223556762596 6.442573169 0.048107856
"376" 6 0.000342304050296555 6.15222486 0.017609227
"377" 6 0.000363162277162862 6.174227821 0.017421392
"378" 6 0.000348796957154176 6.330104843 0.032154587
"379" 6 0.000348016890694015 6.156590394 0.017651287
"380" 6 0.000358717014835075 6.389886913 0.050194681
"381" 6 0.000355208320376941 6.318384426 0.01848438
"382" 6 0.000367946755844361 6.312963032 0.017959449
"383" 6 0.000357187364556185 6.539675603 0.034921641
"384" 6 0.000361439628670694 6.41759093 0.049757339
"385" 6 0.000382003642435402 6.218339609 0.017292004
"386" 6 0.000336992995993129 6.423763764 0.031907525
"387" 6 0.000358785538409871 6.227598312 0.017942275
"388" 6 0.000372468729364524 6.29042501 0.018826086
"389" 6 0.000332177176776104 6.505675395 0.051516212
"390" 6 0.000339806885607245 6.33806979 0.019172452
"391" 6 0.000383297889356778 6.349258179 0.018021995
"392" 6 0.000368804993187773 6.775568509 0.032827293
"393" 6 0.000370237363319022 6.23319409 0.018111077
"394" 6 0.00037357900401888 6.263167932 0.019375894
"395" 6 0.000335241063890684 6.251453139 0.020651205
"396" 6 0.000371817478470445 6.194665014 0.018651029
"397" 6 0.000356981971885701 6.197707854 0.017209529
"398" 6 0.000377406175755722 6.170115293 0.017659325
"399" 6 0.000334355394050046 6.192298881 0.019786611
"400" 6 0.000372712481629265 6.33380023 0.01962815
"401" 7 1.37249108841029e-14 6.270819226 0.006170737
"402" 7 1.62750861405166e-14 6.276979118 0.006497141
"403" 7 8.42524089672399e-15 6.252095232 0.006633325
"404" 7 9.51642245002476e-14 6.192876795 0.005661841
"405" 7 4.02598323908079e-15 6.189211648 0.005768105
"406" 7 7.38737204044404e-16 6.206899801 0.006203597
"407" 7 9.14177679200982e-16 6.253221256 0.005840849
"408" 7 3.57639817511641e-14 6.339492712 0.00664773
"409" 7 1.11629244056032e-14 6.221506882 0.005772105
"410" 7 8.23084818533615e-15 6.277606892 0.005986583
"411" 7 8.70610638200125e-14 6.312634495 0.006560763
"412" 7 1.89324965181105e-15 6.581771596 0.006434723
"413" 7 1.75797027475201e-13 6.195249176 0.006293811
"414" 7 7.84160577512284e-14 6.221807321 0.006730644
"415" 7 3.33937943879217e-14 6.236599954 0.005746962
"416" 7 3.88619920434658e-14 6.196808134 0.006623999
"417" 7 1.91111009743886e-14 6.191471369 0.005874947
"418" 7 7.12647025856572e-14 6.159371424 0.005936321
"419" 7 1.78071770055103e-14 6.191720983 0.005923573
"420" 7 4.41966504962561e-15 6.24305994 0.005929703
"421" 7 1.38342179454484e-14 6.286902718 0.005808132
"422" 7 1.14740430216951e-14 6.292067345 0.005960939
"423" 7 1.26795516460771e-14 6.301661893 0.006081724
"424" 7 8.53356502863836e-14 6.244301814 0.005789881
"425" 7 1.37144445704812e-15 6.228238097 0.006431901
"426" 7 9.38252217019e-14 6.437726761 0.006306433
"427" 7 0 6.344880182 0.005665287
"428" 7 8.73640085615208e-15 6.321752673 0.006024577
"429" 7 1.42717947993635e-15 6.295377902 0.005800333
"430" 7 5.16138939508913e-14 6.226626516 0.005825941
"431" 7 9.59231602727962e-14 6.352601381 0.006461288
"432" 7 2.08448817973746e-14 6.568589981 0.006469985
"433" 7 1.55926414525938e-14 6.236190139 0.00597586
"434" 7 2.26604733565554e-15 6.260204341 0.005792807
"435" 7 2.09332145800781e-14 6.211782908 0.006349793
"436" 7 2.94730390457509e-15 6.144702181 0.006295706
"437" 7 1.43489667306912e-14 6.157506649 0.005888185
"438" 7 1.05211905928928e-14 6.1432807 0.005793411
"439" 7 3.35287296099115e-14 6.161448209 0.005866186
"440" 7 5.07997702767085e-15 6.210318133 0.005898135
"441" 7 1.1502927925642e-13 6.308243474 0.006050906
"442" 7 9.04437211348961e-15 6.293440292 0.006515205
"443" 7 2.41965457924462e-14 6.258773084 0.006457036
"444" 7 6.12696367582951e-15 6.19218266 0.00601538
"445" 7 8.2328238634432e-14 6.416919517 0.006167692
"446" 7 5.02442966831438e-14 6.160635906 0.006025228
"447" 7 2.26763826208041e-14 6.218369522 0.005801471
"448" 7 3.352165218848e-14 6.365079419 0.00621666
"449" 7 3.2730540926721e-14 6.291865953 0.006619619
"450" 7 7.06472412499572e-15 6.274106115 0.006044029
"451" 7 8.26159460572012e-14 6.319902964 0.006561229
"452" 7 6.27455963978675e-15 6.582351138 0.006322489
"453" 7 1.50368354853947e-14 6.229949241 0.005832049
"454" 7 3.08134878778708e-14 6.232834578 0.006035711
"455" 7 2.4326160859652e-16 6.172109239 0.005831587
"456" 7 1.84015846540455e-13 6.423972768 0.0060325
"457" 7 1.39322181904962e-14 6.1265322 0.00574517
"458" 7 7.55379473695195e-14 6.168200901 0.00578906
"459" 7 1.16684925974889e-13 6.117350517 0.006251129
